scene_id,frame_idx,predicted_confidence,predicted_std,actual_confidence,decision,prediction_error,is_audit_frame
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,27,0.203328,0.20565,0.532613,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,28,0.19428,0.205499,0.55388,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,29,0.185479,0.205288,0.563129,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,30,0.182232,0.204893,0.57566,FULL_DETECTION,0.393427,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,31,0.190458,0.204606,0.585222,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,32,0.167929,0.205716,0.610415,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,33,0.15981,0.205766,0.609,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,34,0.154092,0.205817,0.615201,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,35,0.149543,0.205799,0.619876,FULL_DETECTION,0.470333,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,36,0.166737,0.205568,0.621459,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,37,0.148955,0.206675,0.623403,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,38,0.147774,0.206699,0.636005,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,39,0.147093,0.206776,0.633807,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,40,0.149646,0.206892,0.626497,FULL_DETECTION,0.476851,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,41,0.179658,0.206687,0.626215,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,42,0.169839,0.209666,0.607403,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,43,0.123584,0.210248,0.615138,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,44,0.124528,0.210561,0.625732,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,45,0.127333,0.210044,0.619299,FULL_DETECTION,0.491966,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,46,0.176838,0.208788,0.616889,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,47,0.185894,0.20847,0.61517,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,48,0.191179,0.208345,0.610874,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,49,0.195988,0.208407,0.614388,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,50,0.204662,0.208582,0.617501,FULL_DETECTION,0.412839,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,51,0.244015,0.208025,0.611145,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,52,0.238507,0.207794,0.611779,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,53,0.240443,0.207419,0.611321,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,54,0.240604,0.207497,0.616752,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,55,0.241671,0.207507,0.621248,FULL_DETECTION,0.379576,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,56,0.268527,0.207095,0.614318,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,57,0.271509,0.207278,0.612946,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,58,0.274589,0.207588,0.618766,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,59,0.269181,0.210566,0.634717,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,60,0.272046,0.211264,0.620305,FULL_DETECTION,0.34826,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,61,0.316338,0.210676,0.631577,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,62,0.326591,0.211379,0.639971,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,63,0.326887,0.216292,0.61544,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,64,0.266578,0.205446,0.622954,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,65,0.321211,0.210598,0.631204,FULL_DETECTION,0.309993,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,66,0.337182,0.208109,0.628496,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,67,0.32543,0.205379,0.621178,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,68,0.332322,0.205031,0.606612,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,69,0.323569,0.204682,0.587257,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,70,0.310069,0.204157,0.589495,FULL_DETECTION,0.279426,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,71,0.309019,0.203727,0.58163,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,72,0.317695,0.204059,0.579632,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,73,0.326219,0.204843,0.604372,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,74,0.286297,0.203665,0.605168,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,75,0.279329,0.203913,0.604686,FULL_DETECTION,0.325357,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,76,0.288267,0.204944,0.605127,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,77,0.350174,0.204487,0.605192,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,78,0.365861,0.205235,0.612888,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,79,0.360961,0.205009,0.610077,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,80,0.35105,0.204738,0.616454,FULL_DETECTION,0.265404,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,81,0.352828,0.20436,0.622748,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,82,0.347425,0.204877,0.621986,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,83,0.33985,0.205213,0.624708,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,84,0.333841,0.205871,0.616717,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,85,0.32672,0.206398,0.610679,FULL_DETECTION,0.283959,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,86,0.355548,0.207429,0.616406,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,87,0.401166,0.207051,0.627962,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,88,0.400351,0.207511,0.616651,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,89,0.396175,0.207697,0.62416,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,90,0.408694,0.206405,0.651329,FULL_DETECTION,0.242635,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,91,0.425967,0.207051,0.644188,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,92,0.441875,0.207687,0.645653,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,93,0.469994,0.208369,0.671268,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,94,0.465822,0.207991,0.664075,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,95,0.468348,0.208238,0.676145,FULL_DETECTION,0.207797,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,96,0.479589,0.207564,0.684758,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,97,0.474628,0.207613,0.678912,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,98,0.472569,0.207673,0.689846,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,99,0.481843,0.207803,0.690001,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,100,0.497777,0.208379,0.68753,FULL_DETECTION,0.189753,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,101,0.527243,0.208278,0.682916,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,102,0.534509,0.208536,0.67832,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,103,0.510609,0.207662,0.694942,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,104,0.532677,0.208391,0.681458,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,105,0.552103,0.209746,0.658447,FULL_DETECTION,0.106344,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,106,0.593692,0.210193,0.704618,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,107,0.599743,0.210507,0.700385,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,108,0.616184,0.211093,0.690996,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,109,0.615066,0.211003,0.731574,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,110,0.630898,0.211935,0.713355,FULL_DETECTION,0.082457,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,111,0.62595,0.210057,0.73693,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,112,0.631733,0.210646,0.76506,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,113,0.634671,0.21141,0.762688,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,114,0.639222,0.21193,0.783821,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,115,0.629554,0.211611,0.779499,FULL_DETECTION,0.149945,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,116,0.648625,0.213404,0.77633,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,117,0.720061,0.212458,0.80247,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,118,0.70957,0.212023,0.808235,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,119,0.710812,0.211981,0.820028,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,120,0.700832,0.211646,0.835351,FULL_DETECTION,0.134519,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,121,0.708554,0.210426,0.843821,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,122,0.707064,0.210511,0.850579,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,123,0.71109,0.210949,0.858764,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,124,0.709191,0.211186,0.869801,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,125,0.70696,0.211426,0.879392,FULL_DETECTION,0.172433,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,126,0.722226,0.210459,0.888439,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,127,0.721544,0.210769,0.901668,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,128,0.720509,0.211092,0.905908,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,129,0.724132,0.211308,0.910629,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,130,0.727645,0.211563,0.924286,FULL_DETECTION,0.196641,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,131,0.754984,0.21061,0.929978,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,132,0.759015,0.210885,0.935772,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,133,0.762579,0.21115,0.932395,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,134,0.760036,0.211617,0.929604,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,135,0.771324,0.211663,0.938964,FULL_DETECTION,0.16764,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,136,0.790239,0.210633,0.948587,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,137,0.797604,0.210915,0.953806,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,138,0.798128,0.211011,0.948816,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,139,0.794222,0.211098,0.962244,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,140,0.789816,0.211047,0.965669,FULL_DETECTION,0.175853,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,141,0.810568,0.209866,0.942224,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,142,0.815224,0.21002,0.924061,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,143,0.81315,0.209964,0.968266,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,144,0.809172,0.209887,0.945351,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,145,0.80942,0.209881,0.966374,FULL_DETECTION,0.156954,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,146,0.824424,0.209013,0.956299,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,147,0.826112,0.209088,0.958924,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,148,0.816623,0.209032,0.973555,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,149,0.816034,0.209075,0.970335,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,150,0.821901,0.20898,0.983009,FULL_DETECTION,0.161108,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,151,0.841419,0.208476,0.978589,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,152,0.837195,0.208268,0.979668,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,153,0.836573,0.208252,0.980969,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,154,0.842177,0.20854,0.983575,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,155,0.836006,0.208238,0.9815,FULL_DETECTION,0.145494,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,156,0.853303,0.207895,0.984468,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,157,0.846205,0.207593,0.979814,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,158,0.842765,0.207618,0.980761,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,159,0.853033,0.207944,0.978981,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,160,0.849235,0.207723,0.977252,FULL_DETECTION,0.128017,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,161,0.851143,0.207029,0.978708,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,162,0.853342,0.207026,0.980191,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,163,0.854728,0.20708,0.979949,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,164,0.853811,0.207066,0.981143,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,165,0.849743,0.206977,0.987535,FULL_DETECTION,0.137791,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,166,0.861291,0.206588,0.985508,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,167,0.861448,0.20662,0.987447,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,168,0.857004,0.206511,0.984805,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,169,0.857275,0.206515,0.984042,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,170,0.858419,0.206544,0.980771,FULL_DETECTION,0.122352,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,171,0.862977,0.206097,0.982208,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,172,0.86703,0.206203,0.982876,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,173,0.865782,0.206167,0.984195,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,174,0.865414,0.206167,0.988642,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,175,0.857748,0.206119,0.985705,FULL_DETECTION,0.127957,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,176,0.869773,0.205775,0.987199,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,177,0.866318,0.205721,0.988268,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,178,0.872591,0.206054,0.986555,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,179,0.860108,0.205738,0.98613,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,180,0.852746,0.206101,0.986209,FULL_DETECTION,0.133463,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,181,0.860901,0.205623,0.984052,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,182,0.861382,0.205514,0.986091,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,183,0.861543,0.205443,0.988895,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,184,0.86243,0.205374,0.987415,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,185,0.869822,0.205585,0.987208,FULL_DETECTION,0.117386,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,186,0.8709,0.205111,0.981993,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,187,0.864691,0.205,0.963021,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,188,0.86224,0.20497,0.973216,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,189,0.862009,0.204969,0.977894,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,190,0.859377,0.204935,0.980275,FULL_DETECTION,0.120898,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,191,0.863885,0.204713,0.972747,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,192,0.859982,0.204642,0.978917,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,193,0.856106,0.204585,0.97722,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,194,0.853306,0.204549,0.963281,FULL_DETECTION,0.0,False
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,195,0.846732,0.204495,0.965793,FULL_DETECTION,0.119062,True
segment-16751706457322889693_4475_240_4495_240_with_camera_labels,196,0.855254,0.204405,0.970852,FULL_DETECTION,0.0,False
